,count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,count_emojis,sentiment
13968,11,0,0,0,0,0,0,positive
5444,23,1,1,1,0,0,0,positive
6176,26,1,0,2,0,0,0,neutral
9478,16,0,0,0,0,0,0,negative
13524,23,1,0,0,1,0,0,positive
696,23,0,0,0,3,0,0,neutral
14399,20,1,0,1,0,0,0,positive
15910,22,1,0,1,1,0,0,positive
9714,7,1,0,0,0,0,0,positive
14919,20,0,0,0,1,0,0,positive
12758,26,0,0,0,0,0,0,negative
10303,20,1,0,1,1,0,0,positive
916,22,1,0,2,0,0,0,negative
15439,12,0,0,0,0,0,0,positive
15905,28,1,0,2,1,0,0,positive
15786,20,1,0,1,0,0,0,negative
13740,18,0,0,0,2,0,0,positive
7958,25,0,0,0,0,0,0,neutral
4498,20,0,1,2,0,0,0,positive
13504,23,1,0,1,0,0,0,negative
6486,24,1,0,1,0,0,0,neutral
12949,21,0,0,0,0,0,0,positive
15477,24,2,0,4,0,0,0,neutral
3861,16,1,0,2,0,0,0,neutral
13759,25,1,0,2,2,0,0,positive
7054,19,0,0,0,0,0,0,negative
1907,24,1,0,1,1,0,0,neutral
13545,19,0,0,0,0,0,0,neutral
10464,16,1,0,1,0,0,0,positive
4633,14,1,0,0,0,0,0,positive
14630,18,2,0,2,3,0,0,neutral
3644,28,1,0,0,3,0,0,neutral
420,10,0,0,0,1,0,0,positive
4689,17,1,0,0,0,0,0,neutral
13624,20,0,0,1,9,0,0,positive
15220,30,1,0,1,0,0,0,positive
552,13,1,0,1,0,0,0,negative
14755,9,0,0,1,2,0,0,positive
9183,11,0,0,0,0,0,0,neutral
3969,20,0,0,0,0,0,0,neutral
13036,19,1,0,1,0,0,0,positive
14331,25,1,0,2,0,0,0,positive
12961,26,0,2,4,1,0,0,positive
7695,17,0,1,1,0,0,0,neutral
6151,25,0,0,2,0,0,0,neutral
14563,21,0,0,3,1,0,0,positive
12190,13,0,0,0,2,0,0,positive
13050,6,0,0,0,1,0,0,positive
9575,21,0,2,2,0,0,0,neutral
8855,16,0,0,0,1,0,0,positive
1650,25,1,0,3,1,0,0,positive
6299,20,1,1,1,1,0,0,positive
3821,20,1,0,0,4,0,0,positive
4289,23,1,0,2,5,0,0,positive
5317,19,3,0,1,2,0,0,positive
2550,25,0,0,0,0,0,0,neutral
7745,19,0,0,0,0,0,0,positive
5849,4,0,0,0,2,0,0,positive
5838,25,1,0,1,1,0,0,neutral
4825,23,0,4,2,1,0,0,positive
5338,26,1,0,2,4,0,0,positive
11152,29,0,0,1,1,0,0,positive
4390,29,0,0,2,2,0,0,negative
10709,26,2,0,1,0,0,0,negative
578,23,0,0,2,1,0,0,neutral
10735,24,1,0,3,1,0,0,positive
4899,16,0,0,0,2,0,0,positive
14794,18,1,0,1,2,0,0,positive
5054,23,1,1,1,0,0,0,positive
2804,24,0,0,0,0,0,0,positive
6769,7,0,0,1,2,0,0,positive
14320,22,4,0,1,0,0,0,neutral
10341,20,1,1,1,0,0,0,negative
11273,8,0,2,1,0,0,0,neutral
14680,21,1,0,4,0,0,0,neutral
2184,26,1,0,1,0,0,0,positive
10174,27,0,0,0,1,0,0,negative
8104,23,2,0,1,1,0,0,positive
5614,17,0,0,0,1,0,0,positive
11302,20,1,1,2,7,0,0,negative
12289,30,0,0,0,1,0,0,positive
10149,25,0,0,1,0,0,0,negative
7655,23,0,1,0,0,0,0,positive
302,23,1,1,0,0,0,0,positive
10643,15,0,0,2,0,0,0,neutral
5183,18,1,0,0,0,0,0,positive
7127,26,0,0,1,2,0,0,positive
12657,14,2,0,0,0,0,0,negative
6802,19,1,1,2,1,0,0,positive
10418,26,0,0,2,4,0,0,positive
12667,16,0,0,0,0,0,0,neutral
10136,9,1,0,0,0,0,0,positive
9621,26,0,0,0,0,0,0,negative
7935,17,0,3,0,0,0,0,negative
12104,16,0,1,0,1,0,0,negative
9353,20,1,2,2,0,0,0,neutral
5355,26,1,1,0,0,0,0,neutral
5298,17,0,2,0,0,0,0,neutral
12213,28,0,1,0,1,0,0,neutral
13102,12,1,1,1,0,0,0,neutral
14216,7,1,2,0,0,0,0,positive
9467,15,0,2,0,0,0,0,positive
9302,20,2,1,0,0,0,0,positive
14295,24,1,1,0,1,0,0,positive
9154,18,0,1,0,1,0,0,positive
1093,13,0,1,0,2,0,0,positive
1183,24,0,1,0,2,0,0,positive
3837,7,1,1,0,0,0,0,positive
14469,11,0,1,0,1,0,0,positive
10762,12,0,1,0,0,0,0,positive
29,23,0,1,1,1,1,0,positive
6714,27,0,2,0,0,0,0,positive
1481,15,1,0,1,0,0,0,neutral
10711,29,0,0,1,0,0,0,neutral
7707,24,0,0,1,0,0,0,neutral
8603,30,1,0,1,6,0,0,neutral
1565,30,2,0,2,1,0,0,positive
9417,22,1,0,1,4,0,0,positive
15115,19,0,1,3,4,0,0,positive
9371,24,0,0,1,0,0,0,positive
9193,11,0,0,0,1,0,0,positive
11594,13,0,0,3,0,0,0,positive
3322,31,0,1,0,0,0,0,negative
13064,17,1,0,1,1,0,0,negative
4533,17,0,0,0,0,0,0,neutral
6053,27,0,0,3,0,0,0,neutral
10775,10,0,0,0,0,0,0,neutral
84,25,1,1,1,0,0,0,neutral
10374,27,0,0,0,0,0,0,neutral
3000,22,1,0,1,0,0,0,positive
15806,22,0,0,2,1,0,0,positive
12450,22,0,1,0,1,0,0,positive
4822,26,1,0,1,0,0,0,positive
14541,25,0,0,0,0,0,0,positive
6057,26,0,0,2,1,0,0,positive
10553,22,0,2,0,0,0,0,positive
13424,18,0,1,0,0,0,0,positive
15242,24,0,1,0,0,0,0,positive
7538,22,0,0,2,2,0,0,neutral
14292,31,0,0,4,0,0,0,neutral
3344,20,0,1,2,1,0,0,neutral
6466,12,2,0,2,0,0,0,neutral
3246,20,0,0,2,0,0,0,neutral
3643,20,2,1,6,2,0,0,positive
10062,30,0,4,6,0,0,0,positive
8199,15,1,0,3,0,0,0,positive
9326,25,0,0,5,2,0,0,positive
7690,22,0,0,3,0,1,0,positive
13873,25,0,0,6,0,0,0,neutral
8551,25,0,0,6,0,0,0,neutral
13589,25,0,0,5,0,0,0,neutral
2941,24,0,0,5,0,0,0,neutral
1154,25,0,0,6,0,0,0,neutral
2749,25,0,0,5,0,0,0,neutral
13227,25,0,0,6,0,0,0,neutral
8711,25,0,0,6,0,0,0,neutral
6354,24,0,0,5,0,0,0,neutral
6920,24,0,0,6,0,0,0,neutral
16031,18,1,0,0,3,0,0,negative
3245,25,2,0,0,0,0,0,neutral
6733,26,1,0,0,1,0,0,neutral
12471,25,0,0,5,2,0,0,neutral
6404,18,0,0,0,1,0,0,neutral
6062,23,0,0,1,0,1,0,neutral
1971,22,0,0,0,0,1,0,neutral
761,27,0,0,0,0,0,0,neutral
4630,22,0,2,1,1,1,0,neutral
15763,19,1,1,0,2,0,0,positive
12036,9,0,0,2,2,0,0,negative
7926,8,0,0,1,0,0,0,negative
5215,26,0,0,2,0,0,0,negative
8581,17,0,0,2,0,0,0,negative
4631,20,1,0,1,0,0,0,neutral
12729,17,1,0,0,1,0,0,neutral
10352,17,0,0,2,0,0,0,neutral
1113,8,0,0,2,0,0,0,neutral
8391,16,0,0,2,0,0,0,neutral
10894,27,1,0,0,4,0,0,negative
7842,26,1,0,2,2,0,0,neutral
183,21,1,0,0,0,0,0,neutral
5851,13,1,0,0,0,0,0,neutral
15943,6,1,0,0,0,0,0,neutral
3213,15,0,0,0,0,0,0,neutral
4703,11,0,0,0,0,0,0,neutral
5631,22,2,0,0,5,0,0,positive
2709,18,0,0,0,0,0,0,positive
15514,13,0,0,0,1,0,0,positive
131,20,2,0,12,0,1,0,neutral
5216,19,0,0,0,1,1,0,neutral
8690,21,0,2,5,1,1,0,neutral
1188,16,0,0,0,4,1,0,neutral
3602,25,0,0,3,1,1,0,neutral
7947,19,1,0,1,0,1,0,neutral
538,23,0,0,0,4,1,0,neutral
456,23,0,0,0,0,1,0,neutral
7255,21,0,0,0,2,1,0,neutral
4824,24,0,0,0,0,1,0,positive
15399,14,0,2,0,0,0,0,negative
10299,19,1,0,1,0,1,0,negative
10906,23,0,0,1,0,1,0,negative
3774,22,0,0,0,1,1,0,negative
467,29,0,0,0,0,0,0,negative
15541,21,0,0,1,0,0,0,neutral
15328,13,0,0,0,0,0,0,neutral
2026,25,1,0,0,2,0,0,positive
2008,17,1,0,0,1,0,0,positive
10031,17,0,0,0,1,0,0,positive
7720,22,0,0,0,3,0,0,neutral
6692,18,1,1,0,0,0,0,neutral
1132,25,1,0,0,1,0,0,neutral
3084,30,0,0,0,0,0,0,neutral
14377,25,0,1,0,2,0,0,neutral
10483,25,0,0,0,0,0,0,neutral
421,16,0,0,0,0,0,0,neutral
10351,17,1,0,0,0,0,0,positive
12882,21,0,0,0,0,0,0,positive
3365,18,0,0,0,0,1,0,positive
9682,22,1,0,0,2,0,0,neutral
15728,20,1,1,0,0,1,0,neutral
15651,24,1,0,0,1,0,0,neutral
2544,19,2,0,0,1,0,0,neutral
78,22,0,0,0,0,1,0,neutral
15758,19,0,1,2,1,0,0,neutral
3901,26,0,0,0,1,0,0,neutral
1694,11,0,0,0,0,0,0,positive
11317,29,0,0,1,4,0,0,positive
514,22,0,1,0,0,1,0,positive
10701,21,1,0,1,0,0,0,negative
2280,15,0,0,0,0,0,0,negative
6705,22,2,1,1,2,0,0,neutral
1158,16,2,0,1,0,0,0,neutral
10556,24,0,0,0,2,0,0,neutral
1651,26,0,1,0,0,0,0,neutral
1212,22,0,2,0,0,0,0,neutral
15390,23,0,0,0,0,1,0,neutral
7279,17,0,0,0,0,0,0,positive
14979,24,0,0,0,0,0,0,positive
2401,26,1,0,0,3,0,0,neutral
9973,19,0,0,0,0,0,0,neutral
1192,25,0,0,0,0,0,0,neutral
1263,8,0,0,0,0,0,0,neutral
10630,19,1,0,0,1,0,0,positive
3557,12,0,0,0,0,0,0,positive
10607,21,0,0,0,1,0,0,positive
11117,17,0,0,0,0,0,0,positive
9914,25,0,2,0,1,0,0,positive
5086,15,0,0,0,0,0,0,positive
4580,27,1,0,1,0,0,0,negative
12218,25,2,0,1,3,0,0,negative
10457,23,2,0,2,0,0,0,neutral
4600,23,1,0,3,2,0,0,neutral
6650,27,1,0,2,1,0,0,neutral
7682,17,0,0,1,4,0,0,neutral
6645,13,1,0,0,1,0,0,positive
5243,26,1,0,1,0,0,0,positive
5826,20,1,0,1,1,0,0,positive
4,24,0,1,10,8,0,0,positive
13487,19,0,0,0,0,0,0,negative
14874,30,0,0,0,0,0,0,neutral
2686,22,0,0,0,0,1,0,neutral
8911,18,1,0,0,2,0,0,neutral
4589,23,0,0,1,1,1,0,neutral
3577,22,0,0,0,0,1,0,neutral
7093,28,1,0,1,0,0,0,positive
7755,23,1,0,0,4,0,0,positive
14416,24,1,0,1,0,0,0,positive
5926,20,0,0,2,1,0,0,positive
4865,18,0,1,0,0,0,0,negative
6132,25,1,0,17,2,0,0,neutral
6086,26,1,0,3,1,0,0,neutral
14750,21,0,0,0,0,0,0,neutral
9364,25,0,1,2,0,0,0,neutral
6131,14,0,1,2,0,0,0,neutral
9296,24,0,0,12,1,1,0,neutral
15429,27,0,1,0,0,0,0,neutral
11433,19,1,0,0,0,0,0,positive
1736,16,0,0,0,2,0,0,positive
13371,22,0,2,1,0,1,0,neutral
15135,22,0,0,0,0,1,0,neutral
5995,22,0,0,0,0,1,0,neutral
346,23,0,0,0,0,1,0,neutral
1107,21,0,0,1,0,1,0,neutral
12422,23,0,0,1,0,1,0,neutral
12545,23,0,0,1,0,1,0,neutral
4448,23,0,1,0,0,1,0,neutral
1236,24,0,1,0,0,1,0,neutral
6745,24,0,1,0,0,1,0,positive
3802,24,2,0,1,2,1,0,negative
5470,24,0,0,0,0,1,0,negative
5766,28,0,0,1,0,0,0,negative
7770,22,0,2,1,4,0,0,negative
8163,22,0,0,2,2,0,0,negative
5387,21,1,1,1,1,0,0,negative
3865,23,1,0,2,1,1,0,negative
2650,23,1,4,1,0,0,0,neutral
6111,12,2,0,0,1,0,0,neutral
8055,17,0,0,1,0,1,0,neutral
2822,24,0,1,2,1,0,0,neutral
8022,26,0,0,1,0,0,0,neutral
10278,26,2,0,1,0,1,0,neutral
4698,20,2,0,2,0,0,0,neutral
11334,19,1,0,2,0,1,0,neutral
9767,21,1,0,2,1,1,0,neutral
5125,18,2,0,0,3,1,0,positive
11022,26,0,1,0,2,1,0,positive
5952,16,1,0,1,2,0,0,neutral
3096,23,2,1,1,1,0,0,neutral
10432,19,1,5,0,0,1,0,neutral
14122,23,0,0,0,0,1,0,neutral
10461,24,2,0,1,1,0,0,neutral
4691,21,2,0,4,1,0,0,neutral
2906,24,1,0,1,0,0,0,neutral
477,22,1,0,1,0,0,0,neutral
11035,18,1,0,0,0,0,0,positive
5325,15,0,0,0,0,0,0,positive
11474,27,0,0,0,0,0,0,positive
13040,15,0,0,0,1,0,0,positive
4707,29,0,0,1,0,1,0,positive
845,20,0,1,2,1,0,0,positive
9375,28,1,0,1,0,0,0,positive
4103,17,0,0,1,0,0,0,positive
9374,24,1,0,0,2,0,0,negative
12993,19,1,0,0,1,0,0,negative
12341,13,0,0,0,1,0,0,negative
5791,7,0,0,0,0,0,0,negative
6218,25,1,1,2,0,1,0,neutral
8159,17,1,0,0,2,0,0,neutral
11615,24,1,0,1,0,1,0,neutral
3817,18,1,0,0,0,0,0,neutral
15937,25,0,1,2,0,1,0,neutral
12763,21,0,0,0,0,0,0,neutral
6182,18,1,0,1,0,0,0,neutral
5064,14,1,0,0,0,0,0,positive
9502,28,1,0,0,0,0,0,positive
9741,25,0,1,1,0,0,0,positive
13350,18,2,0,1,2,0,0,positive
4263,22,0,0,0,0,0,0,positive
11033,14,0,1,0,1,0,0,positive
14232,26,0,0,1,2,0,0,positive
11079,29,0,0,0,0,2,0,neutral
15172,20,1,0,0,4,0,0,neutral
14827,26,1,1,1,0,0,0,neutral
410,21,0,0,0,0,0,0,neutral
15629,11,0,0,0,3,0,0,positive
1831,22,0,1,1,3,0,0,positive
7454,13,0,0,0,2,0,0,positive
13858,24,0,1,0,0,0,0,positive
549,10,0,0,0,1,1,0,positive
6649,17,0,0,0,1,0,0,positive
7991,27,0,0,0,0,0,0,neutral
7510,20,2,0,0,0,0,0,neutral
5261,27,0,1,0,0,0,0,positive
3864,23,2,0,0,0,0,0,positive
10067,26,0,1,0,1,0,0,positive
14664,29,0,0,1,0,0,0,positive
6294,22,2,0,1,1,0,0,positive
6720,22,0,0,1,3,0,0,positive
14628,24,0,0,0,1,1,0,positive
5590,26,0,0,1,0,0,0,positive
11211,24,0,0,0,0,0,0,neutral
9911,22,1,0,0,0,0,0,neutral
11750,24,0,0,0,2,0,0,neutral
2690,20,0,0,1,0,0,0,neutral
6172,19,0,0,1,0,0,0,neutral
10006,22,0,0,2,7,0,0,neutral
6677,30,1,0,0,0,0,0,positive
11848,20,0,0,0,0,0,0,positive
12005,25,0,0,1,0,0,0,positive
11718,19,1,0,0,0,0,0,negative
1364,12,1,0,0,0,0,0,neutral
12577,22,0,2,0,0,0,0,neutral
7312,27,0,3,1,0,0,0,neutral
14647,10,0,1,0,0,0,0,neutral
9504,26,0,0,0,0,0,0,neutral
3156,18,0,0,0,0,0,0,neutral
8802,22,2,0,1,0,0,0,positive
4859,13,0,0,1,0,0,0,positive
10415,26,0,0,0,0,0,0,positive
11010,9,1,0,0,0,0,0,negative
9241,18,0,0,0,0,0,0,negative
15539,24,0,0,0,0,0,0,negative
13835,23,1,0,0,5,0,0,neutral
14815,26,1,0,0,1,0,0,neutral
2500,26,0,0,0,0,0,0,neutral
492,24,0,1,0,0,0,0,neutral
5018,23,1,0,0,0,0,0,neutral
8836,29,1,0,0,0,0,0,positive
3388,25,1,1,0,4,0,0,positive
9361,17,2,0,0,4,0,0,negative
6981,14,0,0,0,0,0,0,negative
14994,24,0,1,1,0,1,0,neutral
7266,19,1,0,0,0,0,0,neutral
15290,15,1,0,0,1,0,0,neutral
12207,10,1,0,0,0,0,0,neutral
7376,30,0,0,2,0,0,0,neutral
7960,27,0,0,1,0,0,0,neutral
7344,20,1,0,0,0,0,0,positive
728,17,2,1,0,0,0,0,positive
7614,25,1,1,0,3,0,0,negative
2789,23,0,0,1,0,0,0,negative
1249,22,0,2,0,0,0,0,neutral
4527,27,0,1,0,0,0,0,neutral
10216,27,0,0,5,0,0,0,neutral
11471,23,1,0,0,1,0,0,positive
5431,17,0,2,0,2,0,0,positive
3649,27,0,0,2,1,0,0,positive
14790,26,0,0,1,0,0,0,positive
2272,29,1,0,0,0,0,0,negative
15927,25,1,1,0,1,1,0,neutral
4812,30,1,0,2,0,0,0,neutral
687,23,1,1,0,0,1,0,neutral
791,25,1,1,0,0,1,0,neutral
13054,23,1,2,0,1,0,0,neutral
4177,19,2,0,0,0,0,0,neutral
14822,15,0,1,0,4,0,0,positive
11514,23,3,0,0,0,0,0,positive
2639,19,1,0,0,0,0,0,positive
9345,19,2,2,15,14,0,0,neutral
13778,19,2,2,15,8,0,0,neutral
13297,20,2,2,15,8,0,0,neutral
5265,20,3,2,14,7,0,0,neutral
16015,15,1,0,0,1,0,0,neutral
983,21,0,0,0,0,0,0,neutral
2846,25,0,0,0,0,1,0,neutral
2628,20,0,0,0,0,0,0,neutral
4500,25,0,0,0,2,0,0,positive
14941,25,0,1,1,1,1,0,positive
924,14,1,0,0,0,0,0,negative
5372,14,0,0,1,1,0,0,negative
4568,23,0,2,0,1,0,0,neutral
686,25,1,1,0,0,0,0,neutral
6830,24,0,0,1,0,0,0,neutral
7716,22,0,0,0,0,0,0,neutral
10532,24,0,0,0,1,0,0,neutral
7622,29,1,0,0,1,0,0,positive
12223,22,0,1,0,1,0,0,positive
15620,29,0,0,0,0,0,0,positive
14741,19,1,0,0,0,0,0,negative
6942,18,0,0,0,0,0,0,negative
12853,27,0,1,0,0,0,0,neutral
1630,27,0,0,0,0,0,0,neutral
10945,17,0,0,0,0,0,0,neutral
8788,28,0,0,0,0,0,0,neutral
12516,17,1,0,0,2,0,0,positive
15178,26,1,0,0,1,0,0,positive
5337,27,0,0,1,2,1,0,positive
5404,19,1,0,0,1,0,0,positive
1623,16,0,0,0,0,0,0,negative
462,19,0,0,0,1,0,0,negative
1810,19,0,0,0,0,0,0,negative
10990,20,1,1,1,0,0,0,negative
3262,17,0,0,1,3,0,0,negative
15153,21,0,2,2,0,0,0,neutral
2192,23,0,0,3,0,0,0,neutral
4612,20,0,0,0,0,0,0,neutral
2826,28,0,1,0,1,0,0,neutral
13602,24,0,1,0,1,0,0,neutral
6432,20,0,0,0,0,0,0,neutral
12495,20,0,0,0,1,0,0,positive
3274,12,0,0,0,1,0,0,positive
1485,26,0,0,1,1,0,0,positive
9579,20,1,0,1,0,0,0,positive
3422,24,0,0,1,0,0,0,positive
13126,22,1,0,1,6,0,0,positive
10581,18,0,0,0,0,1,0,neutral
9322,18,0,0,0,0,1,0,neutral
1622,28,0,0,5,0,1,0,neutral
15441,25,0,0,0,0,1,0,neutral
4684,27,0,1,2,0,1,0,neutral
3613,23,3,0,0,0,2,0,neutral
8643,24,0,0,0,0,1,0,neutral
14256,25,0,1,1,0,1,0,neutral
10866,16,0,0,1,0,1,0,neutral
2418,16,0,0,1,0,1,0,neutral
5500,14,0,2,0,0,0,0,negative
13913,21,1,0,0,0,0,0,neutral
3476,21,1,0,0,0,0,0,neutral
13026,12,1,0,0,0,0,0,neutral
6047,10,1,0,0,1,0,0,neutral
9648,28,1,0,0,0,0,0,neutral
11730,14,0,0,0,7,0,0,neutral
14422,23,0,0,0,6,0,0,positive
12394,18,2,2,0,1,0,0,positive
11698,13,1,0,0,0,0,0,positive
12311,16,4,0,1,3,0,0,positive
7756,14,1,0,1,0,0,0,positive
15142,29,0,0,0,0,0,0,positive
1116,18,2,0,1,1,0,0,positive
6471,25,0,0,0,0,0,0,negative
3506,26,0,0,0,0,1,0,negative
3187,26,0,0,0,0,2,0,negative
15807,20,1,0,0,1,0,0,neutral
1370,22,0,0,0,0,0,0,neutral
9535,21,0,0,0,0,1,0,neutral
12550,27,0,0,0,0,0,0,neutral
11874,27,0,0,0,0,2,0,neutral
11339,22,0,0,4,0,1,0,positive
4468,24,0,0,0,0,0,0,positive
8312,16,2,0,1,1,0,0,neutral
10390,22,0,0,1,0,1,0,neutral
8585,25,0,0,2,1,1,0,neutral
1914,20,0,0,2,0,1,0,neutral
1404,21,0,0,2,5,0,0,neutral
11489,22,0,0,4,1,0,0,neutral
13792,14,1,0,1,1,0,0,neutral
30,18,0,0,1,0,0,0,neutral
11284,18,1,0,1,0,0,0,positive
8910,26,0,0,2,2,0,0,positive
6562,20,2,0,2,7,0,0,negative
15517,22,1,0,2,0,0,0,neutral
7692,13,0,0,0,0,0,0,neutral
14748,23,0,0,0,0,1,0,neutral
26,26,0,0,0,0,1,0,neutral
15592,27,0,0,0,0,1,0,neutral
7010,23,1,0,0,7,0,0,positive
8191,19,0,1,0,0,0,0,positive
13488,16,0,0,0,0,0,0,positive
1283,22,1,0,0,3,0,0,positive
15978,27,1,0,0,1,0,0,neutral
12060,26,1,0,0,1,0,0,neutral
5690,18,4,0,0,0,0,0,neutral
10875,23,0,0,2,1,0,0,neutral
2869,25,0,0,1,1,0,0,neutral
4530,27,0,1,3,0,0,0,neutral
2157,28,0,2,3,0,0,0,neutral
7258,28,0,0,1,0,0,0,neutral
13969,22,4,0,0,0,0,0,positive
13096,16,1,1,0,1,0,0,positive
1948,20,1,0,1,0,0,0,negative
5637,20,3,1,2,0,1,0,neutral
9482,19,2,1,1,0,1,0,neutral
9814,22,1,0,2,0,0,0,neutral
13520,19,2,1,1,0,1,0,neutral
12101,20,1,0,3,0,0,0,neutral
13295,19,0,0,3,0,0,0,positive
10225,20,0,0,1,1,1,0,positive
8636,15,0,1,3,4,0,0,positive
3664,30,1,0,2,0,0,0,positive
12805,13,1,0,1,1,0,0,negative
7087,18,0,0,0,2,0,0,negative
14210,12,0,1,0,0,0,0,neutral
12082,28,0,0,0,0,0,0,neutral
9065,22,0,0,1,0,0,0,neutral
13611,18,0,0,0,0,0,0,neutral
3266,12,1,0,0,2,0,0,positive
11934,27,1,0,0,0,0,0,positive
5193,14,0,0,0,0,0,0,positive
5799,14,1,0,0,1,0,0,positive
2733,21,1,0,1,1,0,0,negative
3332,22,0,0,0,0,1,0,negative
1358,22,0,0,0,0,0,0,negative
1991,24,0,0,0,1,0,0,negative
10908,21,1,0,1,4,1,0,negative
7495,25,1,0,1,0,0,0,negative
11141,10,0,0,0,0,0,0,neutral
1012,16,1,0,1,0,0,0,neutral
10108,22,1,0,1,0,0,0,neutral
9305,25,0,0,0,0,0,0,neutral
1414,24,0,1,0,0,0,0,positive
8736,20,1,0,1,0,0,0,positive
6099,18,0,0,0,0,0,0,positive
3292,15,0,0,1,0,0,0,positive
9858,22,1,0,0,0,0,0,neutral
14120,25,0,1,1,1,0,0,neutral
1975,24,0,1,2,1,0,0,neutral
1554,24,1,0,0,0,0,0,neutral
5238,24,1,0,1,0,0,0,positive
2258,23,1,1,1,1,0,0,positive
954,20,1,0,0,3,0,0,positive
14639,28,0,2,1,3,0,0,positive
15608,23,1,1,0,1,1,0,positive
248,24,0,1,2,3,0,0,positive
5915,19,1,0,1,3,0,0,negative
11741,10,0,0,0,0,0,0,negative
10564,13,0,0,0,1,0,0,neutral
10767,15,0,1,0,2,0,0,positive
11478,17,1,0,1,2,0,0,positive
4022,23,0,0,0,0,0,0,positive
9269,11,0,0,0,0,0,0,positive
2907,11,0,0,0,0,0,0,positive
12049,15,0,0,0,1,0,0,positive
14778,26,1,0,0,1,0,0,positive
6636,16,1,0,0,1,0,0,negative
8489,29,1,0,0,1,0,0,negative
9807,24,1,0,0,1,0,0,negative
15860,11,2,0,0,0,0,0,negative
433,24,2,2,0,1,0,0,neutral
14032,21,1,1,0,0,0,0,positive
15180,21,2,2,0,0,0,0,negative
15921,18,1,1,0,4,1,0,negative
15128,24,1,0,1,0,0,0,positive
13315,20,1,0,0,0,0,0,negative
1289,16,2,1,0,0,1,0,positive
5877,24,1,0,0,1,0,0,negative
6477,25,2,0,1,0,0,0,negative
7951,20,2,0,0,0,0,0,neutral
3360,25,1,0,0,0,2,0,positive
2710,24,2,0,1,0,0,0,neutral
12355,22,2,0,0,1,1,0,neutral
14322,22,2,1,0,1,1,0,negative
12130,21,3,2,0,0,0,0,negative
4397,19,3,2,1,0,0,0,positive
221,22,3,1,0,0,1,0,positive
9805,26,1,0,0,0,0,0,negative
6603,19,4,0,0,0,0,0,positive
10428,25,1,1,0,0,1,0,negative
5827,13,3,0,0,1,0,0,positive
7739,19,2,1,1,1,0,0,positive
9774,20,3,0,0,0,0,0,neutral
3004,25,2,0,0,1,0,0,negative
11301,27,2,0,0,0,0,0,negative
6513,20,1,0,0,2,0,0,negative
7549,22,4,0,1,0,0,0,neutral
7946,23,2,4,1,2,0,0,neutral
2645,11,1,0,0,0,1,0,negative
4501,25,1,1,0,0,0,0,negative
10165,11,1,0,0,0,0,0,negative
3080,25,1,1,0,0,0,0,negative
15657,26,1,0,0,1,0,0,negative
15094,22,4,0,0,0,0,0,positive
8940,18,1,0,1,3,0,0,positive
853,18,2,0,0,0,0,0,positive
1270,26,1,0,1,2,1,0,positive
4452,26,2,0,0,2,0,0,negative
12811,28,1,0,0,0,0,0,negative
14141,23,1,4,0,1,2,0,positive
12523,21,3,1,0,1,1,0,positive
5140,21,3,0,0,0,0,0,negative
10333,21,1,0,0,1,1,0,negative
10124,23,1,0,1,1,1,0,negative
14207,23,2,0,1,1,1,0,neutral
11843,25,1,0,1,0,1,0,negative
11835,18,6,1,0,1,0,0,positive
2738,22,1,2,2,0,1,0,positive
15663,26,2,0,0,2,1,0,positive
11084,25,3,0,1,0,0,0,negative
6932,18,3,0,0,0,0,0,negative
4857,18,1,0,0,0,0,0,negative
2862,18,2,2,0,0,2,0,positive
10734,22,2,0,0,0,0,0,positive
11439,17,1,2,0,1,1,0,positive
4830,20,6,0,2,0,0,0,positive
13351,15,1,2,1,1,0,0,positive
9409,24,2,0,0,0,0,0,negative
5921,26,2,1,0,0,0,0,negative
12613,22,2,0,0,2,0,0,negative
8439,24,2,1,0,2,0,0,negative
13168,21,5,0,0,0,0,0,neutral
9202,15,4,0,0,2,0,0,positive
3018,26,1,0,0,2,1,0,neutral
11971,18,1,0,0,0,0,0,negative
11799,18,1,0,1,1,0,0,negative
5803,24,1,1,0,0,2,0,positive
4727,15,2,2,0,0,1,0,neutral
8126,23,1,0,0,0,0,0,neutral
6386,26,1,3,1,1,1,0,positive
6015,19,2,1,0,0,1,0,positive
9356,23,1,1,0,1,1,0,positive
9929,11,2,0,0,0,0,0,neutral
15321,16,2,0,0,0,0,0,positive
11941,22,1,0,0,0,1,0,negative
12447,27,1,0,0,1,0,0,positive
2757,24,2,0,0,0,1,0,neutral
8995,24,2,0,1,2,0,0,negative
5950,23,4,0,2,1,1,0,positive
11368,25,1,0,0,2,0,0,negative
13775,13,2,0,0,1,0,0,positive
15104,23,1,0,0,0,1,0,negative
14139,21,2,2,0,0,1,0,positive
12581,24,1,0,0,1,0,0,negative
4050,21,1,1,0,0,1,0,positive
11140,26,2,0,1,0,0,0,negative
10552,25,1,0,0,0,0,0,negative
15167,21,3,0,0,1,1,0,positive
2524,25,1,0,0,0,0,0,negative
10361,22,1,2,1,1,1,0,positive
8512,23,2,2,1,1,0,0,positive
9443,17,3,0,1,0,1,0,neutral
6561,20,2,0,0,1,0,0,positive
2295,23,2,1,1,0,0,0,negative
6696,19,1,3,0,1,1,0,positive
4158,19,1,2,0,0,0,0,positive
7900,29,0,0,2,0,0,0,positive
3570,23,0,0,2,0,0,0,neutral
